date_in,date_out,app_date,hours_in_custody,age_group,gender,citizenship,border,sector,field_office,source
1/24/2017 17:45,1/26/2017 4:17,NA,34.51666667,3-5 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 17:45,1/26/2017 13:18,NA,43.53333333,6-8 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/24/2017 17:45,1/27/2017 1:28,NA,55.7,3-5 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/24/2017 18:00,1/26/2017 11:10,NA,41.15,12-14 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 18:00,1/26/2017 11:06,NA,41.08333333,12-14 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 18:00,1/26/2017 13:18,NA,43.28333333,3-5 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/24/2017 18:00,1/26/2017 15:16,NA,45.25,12-14 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/24/2017 18:00,1/26/2017 18:05,NA,48.06666667,3-5 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/24/2017 18:00,1/26/2017 8:51,NA,38.83333333,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 18:00,1/26/2017 8:51,NA,38.83333333,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 18:00,1/26/2017 14:09,NA,44.13333333,12-14 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 18:00,1/26/2017 8:51,NA,38.83333333,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 18:00,1/26/2017 8:51,NA,38.83333333,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 18:00,1/26/2017 8:50,NA,38.81666667,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 18:00,1/26/2017 8:51,NA,38.83333333,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 18:00,1/26/2017 8:50,NA,38.81666667,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 18:00,1/26/2017 11:10,NA,41.15,15-18 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 18:00,1/25/2017 8:21,NA,14.33333333,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/24/2017 18:17,1/25/2017 5:57,NA,11.66666667,9-11 years,Female,MEXICO,SBO,(b)(7)(E ),NA,BP
1/24/2017 18:20,1/27/2017 1:28,NA,55.11666667,1-2 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/24/2017 18:20,1/25/2017 12:59,NA,18.63333333,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/24/2017 18:30,1/27/2017 10:37,NA,64.1,6-8 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 18:30,1/27/2017 10:37,NA,64.1,6-8 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 18:50,1/25/2017 8:21,NA,13.5,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/24/2017 18:50,1/25/2017 8:21,NA,13.5,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/24/2017 18:50,1/25/2017 8:21,NA,13.51666667,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/24/2017 19:10,1/26/2017 9:57,NA,38.76666667,15-18 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 19:10,1/26/2017 8:50,NA,37.65,12-14 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 19:10,1/26/2017 1:12,NA,30.01666667,1-2 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 19:10,1/26/2017 1:12,NA,30.01666667,6-8 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 19:10,1/25/2017 15:30,NA,20.31666667,6-8 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 19:10,1/26/2017 9:57,NA,38.76666667,12-14 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 19:10,1/26/2017 8:50,NA,37.65,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 19:10,1/26/2017 8:50,NA,37.65,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 19:10,1/26/2017 15:22,NA,44.18333333,15-18 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 19:10,1/26/2017 15:22,NA,44.18333333,3-5 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 19:10,1/26/2017 4:17,NA,33.1,3-5 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 19:25,1/27/2017 1:28,NA,54.03333333,3-5 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 19:25,1/26/2017 18:03,NA,46.61666667,9-11 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 19:25,1/26/2017 15:22,NA,43.93333333,3-5 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 19:30,1/25/2017 11:48,NA,16.3,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 19:35,1/26/2017 4:36,NA,33,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/24/2017 19:37,1/25/2017 10:15,NA,14.61666667,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/24/2017 19:40,1/27/2017 15:40,NA,67.98333333,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/24/2017 19:50,1/25/2017 4:29,NA,8.633333333,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/24/2017 20:00,1/25/2017 8:45,NA,12.73333333,9-11 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 20:00,1/25/2017 11:16,NA,15.25,3-5 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 20:00,1/25/2017 8:45,NA,12.73333333,15-18 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 20:00,1/25/2017 8:45,NA,12.73333333,12-14 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 20:15,1/25/2017 19:00,NA,22.73333333,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 20:15,1/26/2017 7:48,NA,35.53333333,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 20:15,1/25/2017 13:45,NA,17.48333333,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 20:15,1/25/2017 13:46,NA,17.5,12-14 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 20:30,1/26/2017 13:29,NA,40.96666667,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/24/2017 20:30,1/26/2017 15:22,NA,42.85,1-2 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 20:30,1/26/2017 11:06,NA,38.58333333,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/24/2017 20:43,1/26/2017 11:06,NA,38.36666667,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/24/2017 20:45,1/25/2017 8:21,NA,11.58333333,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:00,1/26/2017 9:03,NA,36.03333333,6-8 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:00,1/25/2017 17:59,NA,20.96666667,15-18 years,Female,MEXICO,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:00,1/25/2017 17:59,NA,20.96666667,12-14 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:05,1/26/2017 11:06,NA,38,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:05,1/26/2017 13:17,NA,40.18333333,1-2 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:05,1/26/2017 11:06,NA,38.01666667,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:05,1/26/2017 11:06,NA,38,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:20,1/26/2017 13:18,NA,39.96666667,3-5 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:20,1/27/2017 1:28,NA,52.11666667,1-2 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:20,1/26/2017 13:18,NA,39.95,9-11 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:20,1/27/2017 1:28,NA,52.11666667,6-8 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:20,1/27/2017 1:28,NA,52.11666667,6-8 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:20,1/26/2017 13:18,NA,39.95,15-18 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:20,1/26/2017 9:57,NA,36.6,15-18 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:20,1/26/2017 11:06,NA,37.75,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:20,1/27/2017 15:19,NA,65.96666667,3-5 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:20,1/27/2017 10:00,NA,60.65,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:20,1/26/2017 11:06,NA,37.75,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:20,1/26/2017 15:22,NA,42.01666667,9-11 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:20,1/26/2017 11:06,NA,37.75,12-14 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:20,1/26/2017 13:17,NA,39.93333333,6-8 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:20,1/26/2017 18:03,NA,44.7,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:20,1/26/2017 4:17,NA,30.93333333,1-2 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:20,1/26/2017 13:18,NA,39.95,3-5 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:20,1/26/2017 13:18,NA,39.95,1-2 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:20,1/26/2017 13:18,NA,39.95,9-11 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:20,1/26/2017 13:18,NA,39.95,9-11 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:20,1/26/2017 9:03,NA,35.7,9-11 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:20,1/26/2017 13:17,NA,39.93333333,6-8 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:20,1/26/2017 10:59,NA,37.63333333,15-18 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:20,1/26/2017 13:18,NA,39.95,1-2 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:20,1/26/2017 13:17,NA,39.93333333,15-18 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:20,1/26/2017 13:18,NA,39.95,15-18 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:20,1/26/2017 13:18,NA,39.95,9-11 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:20,1/27/2017 10:00,NA,60.65,9-11 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:20,1/26/2017 10:59,NA,37.63333333,15-18 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:20,1/26/2017 18:03,NA,44.7,12-14 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:20,1/26/2017 10:59,NA,37.63333333,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:20,1/26/2017 13:29,NA,40.13333333,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:20,1/26/2017 13:17,NA,39.93333333,3-5 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:23,1/25/2017 10:15,NA,12.85,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:45,1/25/2017 16:55,NA,19.15,15-18 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/24/2017 21:55,1/26/2017 14:03,NA,40.11666667,6-8 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/24/2017 22:00,1/26/2017 8:17,NA,34.26666667,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/24/2017 22:00,1/26/2017 8:17,NA,34.26666667,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/24/2017 22:00,1/26/2017 8:12,NA,34.18333333,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/24/2017 22:00,1/26/2017 8:12,NA,34.18333333,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/24/2017 22:00,1/25/2017 9:52,NA,11.85,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/24/2017 22:23,1/26/2017 18:03,NA,43.65,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 22:23,1/27/2017 1:28,NA,51.06666667,1-2 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 22:23,1/26/2017 4:17,NA,29.88333333,6-8 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 22:30,1/26/2017 10:59,NA,36.46666667,15-18 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 22:30,1/26/2017 18:05,NA,43.56666667,12-14 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 22:30,1/26/2017 18:05,NA,43.56666667,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 22:30,1/26/2017 18:05,NA,43.56666667,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 22:30,1/25/2017 17:06,NA,18.58333333,12-14 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/24/2017 22:45,1/25/2017 9:40,NA,10.9,12-14 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/24/2017 22:45,1/26/2017 13:18,NA,38.53333333,6-8 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 22:45,1/26/2017 18:05,NA,43.31666667,3-5 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 22:45,1/26/2017 18:05,NA,43.31666667,9-11 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 22:45,1/26/2017 18:05,NA,43.31666667,3-5 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 22:45,1/27/2017 1:28,NA,50.7,3-5 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 22:45,1/27/2017 1:28,NA,50.7,3-5 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 22:45,1/26/2017 18:03,NA,43.28333333,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 22:45,1/26/2017 11:06,NA,36.33333333,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 22:45,1/26/2017 18:05,NA,43.31666667,Under 1 year,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 22:45,1/26/2017 13:18,NA,38.53333333,12-14 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 22:45,1/26/2017 10:59,NA,36.21666667,15-18 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 22:45,1/26/2017 13:18,NA,38.53333333,3-5 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 22:45,1/26/2017 13:17,NA,38.51666667,3-5 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 22:45,1/26/2017 13:18,NA,38.53333333,9-11 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 22:45,1/27/2017 15:19,NA,64.55,9-11 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 22:45,1/26/2017 15:22,NA,40.6,3-5 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 22:57,1/26/2017 15:22,NA,40.4,9-11 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 22:57,1/26/2017 15:22,NA,40.4,3-5 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 23:00,1/25/2017 16:55,NA,17.9,12-14 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/24/2017 23:00,1/26/2017 3:27,NA,28.43333333,15-18 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 23:00,1/26/2017 3:27,NA,28.43333333,15-18 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 23:05,1/27/2017 15:19,NA,64.21666667,15-18 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/24/2017 23:05,1/26/2017 10:59,NA,35.88333333,12-14 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 23:15,1/25/2017 4:29,NA,5.216666667,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/24/2017 23:19,1/25/2017 16:55,NA,17.6,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/24/2017 23:20,1/27/2017 15:40,NA,64.31666667,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 23:20,1/25/2017 11:48,NA,12.45,15-18 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/24/2017 23:30,1/26/2017 4:17,NA,28.76666667,6-8 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 23:30,1/26/2017 18:03,NA,42.53333333,12-14 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 23:30,1/26/2017 18:03,NA,42.53333333,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 23:30,1/27/2017 15:40,NA,64.15,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/24/2017 23:30,1/26/2017 18:03,NA,42.53333333,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 23:30,1/26/2017 18:03,NA,42.53333333,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 23:30,1/26/2017 4:36,NA,29.08333333,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 23:30,1/25/2017 8:45,NA,9.233333333,3-5 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 23:30,1/25/2017 8:45,NA,9.233333333,9-11 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/24/2017 23:30,1/25/2017 8:45,NA,9.233333333,9-11 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/24/2017 23:30,1/25/2017 8:21,NA,8.833333333,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/24/2017 23:30,1/25/2017 8:21,NA,8.833333333,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/24/2017 23:45,1/26/2017 8:31,NA,32.75,12-14 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 23:45,1/27/2017 13:38,NA,61.86666667,9-11 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 23:45,1/27/2017 13:38,NA,61.86666667,12-14 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 23:45,1/27/2017 11:51,NA,60.08333333,12-14 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 23:45,1/27/2017 11:51,NA,60.08333333,3-5 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 23:45,1/26/2017 7:31,NA,31.75,12-14 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/24/2017 23:45,1/26/2017 14:33,NA,38.78333333,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/25/2017 0:00,1/26/2017 8:35,NA,32.56666667,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/25/2017 0:10,1/27/2017 10:00,NA,57.81666667,Under 1 year,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/25/2017 0:10,1/27/2017 10:00,NA,57.81666667,9-11 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/25/2017 0:10,1/25/2017 16:11,NA,16,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/25/2017 0:10,1/25/2017 16:11,NA,16,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/25/2017 0:10,1/25/2017 16:11,NA,16,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/25/2017 0:20,1/27/2017 10:37,NA,58.26666667,6-8 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/25/2017 0:25,1/26/2017 4:17,NA,27.85,3-5 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/25/2017 0:25,1/26/2017 10:59,NA,34.55,15-18 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/25/2017 0:25,1/26/2017 10:59,NA,34.55,12-14 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/25/2017 0:45,1/26/2017 14:03,NA,37.28333333,1-2 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/25/2017 1:22,1/27/2017 2:07,NA,48.75,Under 1 year,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/25/2017 1:22,1/26/2017 14:33,NA,37.18333333,1-2 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/25/2017 1:22,1/27/2017 13:38,NA,60.26666667,1-2 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/25/2017 1:22,1/26/2017 14:33,NA,37.18333333,6-8 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/25/2017 1:22,1/26/2017 8:22,NA,31,9-11 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/25/2017 1:30,1/26/2017 13:18,NA,35.78333333,3-5 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/25/2017 1:30,1/26/2017 4:17,NA,26.76666667,3-5 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/25/2017 1:30,1/26/2017 15:22,NA,37.85,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/25/2017 1:45,1/26/2017 10:59,NA,33.23333333,12-14 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/25/2017 2:05,1/26/2017 10:58,NA,32.86666667,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/25/2017 2:22,1/26/2017 1:12,NA,22.83333333,1-2 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/25/2017 2:22,1/26/2017 4:17,NA,25.91666667,3-5 years,Female,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/25/2017 3:00,1/25/2017 10:53,NA,7.866666667,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/25/2017 3:00,1/25/2017 10:53,NA,7.866666667,12-14 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/25/2017 3:40,1/26/2017 15:33,NA,35.86666667,3-5 years,Male,ROMANIA,SBO,(b)(7)(E ),NA,BP
1/25/2017 4:05,1/25/2017 15:02,NA,10.93333333,9-11 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/25/2017 4:05,1/25/2017 15:02,NA,10.93333333,15-18 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/25/2017 4:05,1/25/2017 15:02,NA,10.93333333,12-14 years,Female,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/25/2017 4:05,1/25/2017 15:02,NA,10.93333333,12-14 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/25/2017 4:10,1/26/2017 8:38,NA,28.46666667,6-8 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/25/2017 4:25,1/26/2017 1:31,NA,21.08333333,12-14 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/25/2017 4:45,1/25/2017 8:43,NA,3.95,12-14 years,Female,MEXICO,SBO,(b)(7)(E ),NA,BP
1/25/2017 6:00,1/25/2017 8:21,NA,2.333333333,15-18 years,Female,MEXICO,SBO,(b)(7)(E ),NA,BP
1/25/2017 6:05,1/25/2017 11:04,NA,4.966666667,12-14 years,Female,MEXICO,SBO,(b)(7)(E ),NA,BP
1/25/2017 6:05,1/25/2017 11:04,NA,4.966666667,9-11 years,Female,MEXICO,SBO,(b)(7)(E ),NA,BP
1/25/2017 6:30,1/27/2017 13:35,NA,55.06666667,15-18 years,Male,BRAZIL,SBO,(b)(7)(E ),NA,BP
1/25/2017 6:30,1/26/2017 13:29,NA,30.96666667,15-18 years,Male,MEXICO,SBO,(b)(7)(E ),NA,BP
1/25/2017 6:58,1/26/2017 11:09,NA,28.16666667,15-18 years,Male,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/25/2017 7:00,1/26/2017 18:03,NA,35.03333333,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
1/25/2017 7:15,1/27/2017 13:39,NA,54.38333333,12-14 years,Male,BRAZIL,SBO,(b)(7)(E ),NA,BP
1/25/2017 7:30,1/25/2017 15:15,NA,7.75,15-18 years,Male,HONDURAS,CBO,(b)(7)(E ),NA,BP
1/25/2017 8:00,1/26/2017 5:19,NA,21.31666667,15-18 years,Female,MEXICO,SBO,(b)(7)(E ),NA,BP
1/25/2017 8:03,1/26/2017 8:26,NA,24.38333333,15-18 years,Female,HONDURAS,SBO,(b)(7)(E ),NA,BP
1/25/2017 8:25,1/26/2017 7:48,NA,23.36666667,15-18 years,Male,EL SALVADOR,SBO,(b)(7)(E ),NA,BP
1/25/2017 9:00,1/27/2017 8:27,NA,47.43333333,15-18 years,Male,GUATEMALA,SBO,(b)(7)(E ),NA,BP
