age,education,marital status,number of children,ideal number of children,sex,sexual orientation,race,ethinicity,political views,religious preference,religious services attend,abortion opinion,sexual education,homosexual opinion,tv hours,email hours,relax hours,work related racism,work satisfaction,life satisfaction,poor mental health,confidence in government,ballot
21,14,5,0,-100,2,3,3,16,2,4,0,1,-100,4,-100,-100,-100,-100,-100,-100,-100,3,3
18,11,5,0,4,2,3,1,1,3,1,2,-100,1,-100,5,0,6,2,1,5,30,-100,2
65,12,3,3,3,1,3,2,2,4,1,2,-100,1,-100,6,-100,-100,-100,-100,-100,-100,-100,2
51,10,3,4,-100,2,3,1,1,4,4,1,-100,-100,4,-100,-100,-100,-100,-100,-100,-100,-100,3
73,16,2,2,-100,2,3,1,1,4,1,0,2,-100,4,-100,-100,-100,-100,-100,-100,-100,2,3
67,12,3,3,-100,2,3,3,12,6,1,4,-98,-100,1,-100,-100,-100,-100,-100,-100,-100,-100,3
44,12,4,3,2,1,3,3,16,4,4,0,-100,1,-100,0,1,-100,-100,2,-100,-100,-100,2
19,10,5,0,-100,1,3,1,1,5,2,0,2,-100,4,-100,-100,8,2,2,7,0,-100,3
33,14,5,1,-100,1,3,2,2,4,2,2,2,-100,1,-100,-100,3,1,1,8,10,2,3
77,14,2,2,2,2,-100,1,1,3,1,0,-100,1,-100,4,7,-100,-100,-100,-100,-100,2,2
66,16,1,1,-100,1,3,1,1,5,1,1,1,-100,3,-100,-100,-100,-100,-100,-100,-100,3,3
55,16,1,1,-100,1,3,1,1,6,1,3,-100,-100,1,-100,-100,14,2,1,8,0,3,3
72,15,1,3,3,1,-100,1,1,4,4,3,-100,1,4,0,10,-100,-100,-100,-100,-100,1,1
89,12,2,4,3,2,-100,1,1,6,1,6,-100,2,1,6,1,-100,-100,1,-100,-100,1,1
32,12,1,0,8,1,-100,1,1,2,4,0,-100,1,4,2,0,2,2,2,8,7,-100,1
86,16,1,3,8,1,-100,1,1,4,1,7,-100,1,-100,3,7,-100,-100,-100,-100,-100,1,2
58,12,1,6,8,2,3,1,1,4,2,7,-100,1,-100,3,2,-100,-100,1,-100,-100,-100,2
60,12,5,0,6,1,-100,1,1,-98,1,0,-100,1,-98,7,1,0,2,2,6,0,-100,1
30,12,5,5,3,2,-100,1,1,5,1,0,-100,1,4,0,0,-100,-100,-100,-100,-100,2,1
61,19,1,3,2,2,-100,1,1,5,1,6,2,1,2,2,10,-100,-100,-100,-100,-100,-100,1
61,16,1,2,-100,1,3,1,1,3,1,2,-100,-100,3,-100,-100,4,2,2,9,0,1,3
30,16,1,3,-100,2,3,1,1,4,2,2,1,-100,4,-100,-100,10,2,1,8,2,-100,3
32,12,1,4,3,2,-100,1,1,4,1,8,-100,2,1,4,1,-100,-100,1,-100,-100,-100,1
18,9,5,0,-100,1,-98,3,16,2,2,2,-100,-100,1,-100,-100,4,2,3,8,0,-100,3
63,8,3,3,3,1,3,1,1,7,1,2,-100,2,-100,3,0,3,2,1,-98,0,-100,2
21,12,5,2,4,2,-100,1,1,2,4,0,2,1,3,0,0,-100,-100,1,-100,-100,-100,1
70,13,1,5,2,1,-100,1,1,4,1,8,-100,1,1,8,2,-100,-100,-100,-100,-100,-100,1
22,11,5,0,3,1,-100,1,1,4,13,3,2,1,1,0,5,3,2,3,4,30,-100,1
36,12,1,1,3,1,-100,1,1,4,4,0,-100,1,-100,3,5,3,2,1,8,0,-100,2
61,10,3,5,-100,2,3,1,1,4,2,7,2,-100,4,-100,-100,-100,-100,-100,-100,-100,-100,3
50,14,1,5,-100,2,-100,1,1,3,11,0,-100,1,-100,2,0,-100,-100,-100,-100,-100,-100,2
41,11,1,4,4,2,-100,3,16,4,1,5,-100,1,1,6,0,-100,-100,1,-100,-100,-100,1
49,12,1,1,-100,1,3,1,1,6,1,5,-100,-100,1,-100,-100,3,2,2,8,15,-100,3
26,15,5,0,4,1,-100,1,1,5,2,0,-100,1,-100,0,1,4,2,3,7,0,-100,2
47,11,1,1,3,1,-100,3,16,4,2,5,-100,1,1,1,0,1,2,1,8,5,-100,1
49,9,1,3,3,1,-98,1,1,2,2,3,-100,1,-100,1,1,2,2,2,7,0,-100,2
44,13,1,3,-100,1,3,1,1,7,2,8,2,-100,1,-100,-100,4,2,2,8,0,-100,3
31,12,1,1,-100,2,3,1,1,5,2,3,2,-100,4,-100,-100,-100,-100,1,-100,-100,2,3
54,12,1,2,4,2,-100,1,1,4,4,0,-100,1,1,2,0,1,2,3,6,0,-100,1
65,12,1,0,2,1,3,1,1,4,5,2,-100,1,-100,18,0,-100,-100,-100,-100,-100,2,2
57,9,2,7,-100,2,3,1,1,2,1,0,-100,-100,4,-100,-100,-100,-100,-100,-100,-100,-100,3
53,5,1,2,4,2,3,1,1,4,1,6,-100,1,-100,1,0,-100,-100,2,-100,-100,-100,2
42,13,4,2,4,2,3,1,1,5,2,2,-100,1,-100,3,10,4,2,1,9,0,3,2
32,8,1,5,-100,2,1,3,16,2,2,3,2,-100,1,-100,-100,7,1,1,4,0,-100,3
65,15,3,1,-100,1,3,1,1,1,4,0,-100,-100,4,-100,-100,-100,-100,-100,-100,-100,-100,3
29,14,1,0,2,2,-100,1,1,4,11,8,-100,1,1,0,1,1,2,2,9,20,-100,1
57,12,1,4,2,1,-100,1,1,5,1,3,1,1,4,8,1,7,2,3,8,0,-100,1
34,16,3,1,-100,1,3,1,1,3,2,0,2,-100,2,-100,-100,16,1,1,4,10,-100,3
30,13,1,2,2,2,-100,1,1,2,4,0,-100,1,-100,15,0,6,2,2,8,0,1,2
41,15,3,2,2,2,-100,1,1,7,2,1,-100,1,4,3,2,2,2,2,9,0,-100,1
32,9,1,2,1,2,-100,3,16,4,11,0,1,1,4,8,-100,-100,-100,2,-100,-100,-100,1
54,14,1,3,3,2,-100,1,1,5,2,0,-100,1,4,4,0,3,2,2,10,0,-100,1
25,13,5,2,-100,2,3,3,16,5,2,7,-100,-100,1,-100,-100,3,2,1,9,3,2,3
54,12,1,6,2,2,-100,1,1,6,1,0,2,1,1,3,2,-100,-100,1,-100,-100,-100,1
58,6,2,2,-100,2,3,2,2,5,1,0,1,-100,1,-100,-100,6,1,2,8,0,3,3
19,12,5,0,2,2,-100,1,1,4,2,1,1,1,4,2,24,6,2,2,7,25,-100,1
45,13,3,1,3,1,-100,3,15,4,2,1,-100,1,-100,3,-100,1,2,2,5,0,-100,2
22,14,5,0,2,1,-100,3,16,4,4,0,-100,1,3,3,1,6,2,1,10,0,-100,1
27,12,4,1,3,2,3,1,1,4,4,0,-100,1,-100,3,12,1,2,2,8,20,-100,2
64,16,1,0,3,2,-100,3,6,4,2,4,-100,1,4,6,4,-100,-100,-100,-100,-100,-100,1
49,13,1,3,3,2,-100,2,2,4,1,8,-100,1,1,3,2,3,2,2,8,0,2,1
60,20,1,2,3,1,-100,3,16,3,2,3,-100,1,3,3,3,3,2,2,10,0,1,1
31,12,3,2,2,2,-100,1,1,2,4,7,1,1,4,2,0,3,2,2,9,7,-100,1
69,14,3,4,8,1,-100,1,1,-97,2,3,2,1,1,10,-100,-100,-100,-100,-100,-100,-100,1
39,14,5,2,-100,2,3,1,1,4,4,4,1,-100,4,-100,-100,-100,-100,1,-100,-100,2,3
78,14,1,3,2,1,-100,3,16,3,2,8,-100,1,2,4,0,-100,-100,-100,-100,-100,1,1
47,9,4,5,4,1,-100,1,1,-98,11,3,-100,1,-100,3,0,-100,-100,4,-100,-100,-100,2
19,12,5,0,8,2,-100,-100,-99,4,11,8,-100,1,4,4,1,-100,-100,-97,-100,-100,2,1
37,13,1,2,4,2,-100,1,1,6,2,8,-100,2,-100,2,1,3,2,1,-98,0,2,2
26,12,5,1,-100,2,3,1,1,3,5,3,1,-100,4,-100,-100,-100,-100,-100,-100,-100,-100,3
51,12,3,2,-100,2,3,2,2,4,1,2,-100,-100,1,-100,-100,2,2,2,9,7,-100,3
44,8,1,1,-100,1,3,3,16,3,2,5,2,-100,1,-100,-100,4,2,2,5,0,-100,3
-99,1,1,2,-100,2,-100,1,1,6,2,2,-100,-100,4,-100,-100,-100,-100,-100,-100,-100,-100,3
19,12,5,0,8,2,-100,2,2,4,11,5,1,1,4,4,0,6,2,1,8,1,-100,1
71,14,3,3,8,2,-100,2,2,7,4,8,-100,1,-100,6,0,8,2,1,-98,0,-100,2
40,12,5,0,-100,1,3,1,1,5,1,5,1,-100,4,-100,-100,5,2,1,10,0,-100,3
19,12,5,0,8,2,-100,3,16,4,1,0,-100,1,4,2,4,-100,-100,-98,-100,-100,-100,1
23,15,5,0,3,1,-100,1,1,6,1,0,1,1,4,1,1,24,2,1,8,0,-100,1
23,16,5,0,-100,1,3,1,1,5,1,7,2,-100,-98,-100,-100,5,2,2,9,1,-100,3
34,12,1,1,-100,2,-100,3,16,4,2,2,2,-100,1,-100,-100,1,2,1,10,0,-100,3
-99,19,5,0,-100,2,3,1,1,5,4,1,-100,-100,4,-100,-100,-97,2,1,10,-97,-100,3
31,14,1,2,2,2,3,2,2,4,4,2,-100,2,-100,6,7,-100,-100,3,-100,-100,-100,2
43,16,1,2,-100,1,3,1,1,4,1,5,-100,-100,4,-100,-100,2,2,2,9,1,-100,3
72,16,1,2,2,2,-100,3,5,4,1,3,-100,1,-100,5,1,-100,-100,-100,-100,-100,-100,2
64,12,3,0,-100,2,3,1,1,7,1,2,2,-100,1,-100,-100,-100,-100,-100,-100,-100,-100,3
18,12,5,0,2,2,-100,2,2,6,4,0,1,1,4,0,-100,-100,-100,3,-100,-100,-100,1
88,18,2,2,-100,2,3,1,1,7,1,6,-100,-100,1,-100,-100,-100,-100,-100,-100,-100,-100,3
70,16,1,2,3,2,-100,1,1,6,1,7,-100,1,1,1,5,10,2,2,8,5,-100,1
46,16,1,3,3,2,3,1,1,6,1,5,-100,2,-100,1,0,-100,-100,2,-100,-100,-100,2
76,12,3,1,2,2,-100,1,1,3,3,0,-100,1,-100,6,7,-100,-100,-100,-100,-100,1,2
80,17,2,1,-100,1,3,1,1,7,1,7,2,-100,1,-100,-100,-100,-100,-100,-100,-100,-100,3
39,16,1,2,-100,2,3,1,1,5,2,4,-100,-100,4,-100,-100,1,2,2,8,2,-100,3
56,12,3,1,2,2,-100,1,1,4,1,1,-100,1,4,2,5,1,2,2,7,1,-100,1
84,19,2,4,3,1,-100,1,1,7,1,7,2,1,3,8,0,-100,-100,-100,-100,-100,2,1
54,17,2,4,2,2,-100,1,1,2,4,0,-100,1,-100,3,0,-100,-100,-100,-100,-100,1,2
60,14,5,5,3,2,-100,1,1,4,4,0,-100,1,-100,5,3,-100,-100,-100,-100,-100,2,2
58,14,1,2,5,1,-100,1,1,6,1,7,2,2,4,3,20,4,2,1,10,0,3,1
32,12,5,1,2,2,-100,2,2,4,4,-97,-100,1,4,20,20,-100,-100,2,-100,-100,3,1
26,16,1,0,2,1,3,1,1,1,4,0,-100,1,-100,3,1,3,2,4,8,8,2,2
35,17,3,1,8,1,-100,1,1,2,4,0,1,1,4,0,1,5,2,1,8,2,1,1
78,18,1,4,-100,1,3,1,1,5,1,5,-100,-100,1,-100,-100,-100,-100,1,-100,-100,-100,3
77,14,1,4,8,2,-100,1,1,6,2,8,-100,2,-100,2,2,-100,-100,-100,-100,-100,-100,2
65,12,3,2,2,1,-100,1,1,1,4,0,-100,1,4,5,-100,-100,-100,-100,-100,-100,-100,1
69,14,3,3,3,1,-100,1,1,5,1,2,2,1,3,6,0,-100,-100,2,-100,-100,2,1
26,11,5,0,3,1,-100,1,1,1,2,0,-100,1,4,6,0,3,2,2,8,6,-100,1
72,11,2,0,2,1,-98,1,1,-98,4,0,-100,1,-100,5,0,-100,-100,-100,-100,-100,-100,2
30,14,5,0,3,1,-100,3,3,2,4,4,-100,1,-100,1,0,4,2,1,8,0,-100,2
30,12,5,0,-100,1,3,1,1,5,1,1,2,-100,3,-100,-100,-100,-100,3,-100,-100,3,3
55,11,5,2,2,1,-100,2,2,6,1,0,-100,1,-100,0,1,6,2,1,8,2,-100,2
76,19,2,0,3,1,-100,1,1,3,1,7,-100,1,-100,4,6,-100,-100,-100,-100,-100,1,2
69,12,1,2,2,1,-100,1,1,6,1,6,2,1,1,2,1,-100,-100,-100,-100,-100,-100,1
40,12,5,0,-100,1,-98,1,1,3,2,3,-100,-100,2,-100,-100,10,2,1,8,0,1,3
26,12,5,0,2,2,-100,3,16,4,2,0,-100,1,-100,5,0,5,2,2,8,0,-100,2
19,13,5,0,2,1,2,3,3,2,4,2,-100,1,-100,1,1,9,2,2,10,1,-100,2
65,13,1,3,2,1,-100,1,1,5,1,7,-100,1,-100,2,1,-100,-100,-100,-100,-100,2,2
71,15,3,2,2,2,1,1,1,2,5,0,-100,1,-100,4,-100,-100,-100,-100,-100,-100,-100,2
67,11,5,3,-100,2,-98,2,2,3,3,0,-100,-100,1,-100,-100,-100,-100,-100,-100,-100,-100,3
57,18,3,2,3,2,-100,1,1,7,1,7,-100,1,-100,1,30,3,2,3,8,0,-100,2
28,12,5,0,2,2,-100,3,16,4,2,6,-100,1,4,2,7,6,2,1,8,5,-100,1
42,12,5,0,-100,1,3,1,1,6,1,2,-100,-100,4,-100,-100,4,2,1,9,0,-100,3
67,20,5,0,3,2,-100,1,1,2,1,2,-100,1,-100,4,5,5,2,1,9,0,-100,2
69,20,3,1,-100,2,3,1,1,2,4,0,-100,-100,4,-100,-100,-100,-100,-100,-100,-100,1,3
-99,12,2,2,-100,2,3,1,1,-99,2,7,-100,-100,-99,-100,-100,-100,-100,-100,-100,-100,-100,3
52,13,3,1,3,2,3,1,1,4,1,1,-100,1,-100,4,2,5,2,2,8,0,2,2
26,14,1,2,4,2,-100,1,1,7,1,7,-100,2,1,3,0,-100,-100,1,-100,-100,3,1
69,14,1,3,-100,1,3,3,16,2,5,1,-100,-100,4,-100,-100,-100,-100,-100,-100,-100,-100,3
48,14,1,2,-100,2,3,1,1,5,1,2,-100,-100,4,-100,-100,-100,-100,-100,-100,-100,-100,3
58,18,3,1,2,2,-100,-100,-100,4,2,0,1,1,4,5,1,0,2,3,-98,2,-100,1
79,14,1,2,-100,2,3,2,2,5,1,4,2,-100,4,-100,-100,-100,-100,-100,-100,-100,-100,3
32,11,5,2,2,2,3,3,16,4,1,0,-100,1,-100,5,7,5,2,2,9,15,-100,2
29,14,5,0,-100,1,3,1,1,4,4,2,-100,-100,4,-100,-100,6,2,2,5,30,2,3
-99,16,3,4,8,2,-100,1,1,6,1,7,-100,2,-98,3,0,-100,-100,-100,-100,-100,-100,1
70,14,2,0,4,2,-100,1,1,6,2,7,2,1,1,3,2,-100,-100,-100,-100,-100,1,1
41,20,1,2,3,1,-100,1,1,4,4,0,-100,1,-100,2,4,3,2,1,8,0,-100,2
40,16,1,3,-100,2,3,1,1,2,2,3,1,-100,4,-100,-100,-100,-100,2,-100,-100,-100,3
75,12,1,1,3,1,-100,1,1,4,1,0,-100,1,1,2,1,-100,-100,-100,-100,-100,1,1
58,16,1,2,2,2,3,1,1,5,2,1,-100,1,-100,4,2,-100,-100,-100,-100,-100,2,2
66,16,1,5,8,2,-100,1,1,6,1,8,2,2,1,8,0,-100,-100,-100,-100,-100,2,1
68,15,1,1,2,2,-100,1,1,5,1,2,-100,1,-100,4,14,-100,-100,-100,-100,-100,3,2
29,16,1,0,-100,2,3,3,16,6,1,5,2,-100,4,-100,-100,3,2,1,10,0,3,3
41,20,1,1,3,1,-100,1,1,4,4,0,1,1,4,4,15,2,2,2,8,10,2,1
70,18,1,1,-100,1,3,1,1,5,2,3,1,-100,4,-100,-100,-100,-100,-100,-100,-100,2,3
65,12,1,3,8,2,-100,1,1,5,2,4,-100,1,4,1,2,5,2,2,10,0,-100,1
47,16,1,2,2,2,3,1,1,3,1,3,-100,1,-100,0,3,4,2,1,9,1,-100,2
50,12,1,4,2,1,-100,3,15,4,2,0,-100,1,4,2,1,5,2,1,9,0,-100,1
68,15,1,2,-100,1,3,1,1,6,1,5,-100,-100,4,-100,-100,-100,-100,-100,-100,-100,2,3
46,20,1,2,8,1,3,1,1,5,1,7,-100,2,-100,1,10,4,2,1,10,0,-100,2
42,19,-99,2,8,1,-100,1,1,2,4,0,-100,1,4,3,5,1,2,2,9,0,-100,1
83,18,1,3,3,1,-100,1,1,6,11,8,-100,1,-100,6,0,-100,-100,-100,-100,-100,-100,2
21,15,5,0,4,1,-100,1,1,2,4,0,1,1,4,2,1,-100,-100,-100,-100,-100,-100,1
73,16,1,3,3,1,3,1,1,4,4,0,-100,1,-100,4,0,-100,-100,-100,-100,-100,-100,2
45,19,1,2,-100,2,3,3,4,3,7,2,1,-100,-98,-100,-100,-100,-100,1,-100,-100,-100,3
32,16,1,1,-100,1,3,1,1,5,1,4,-100,-100,3,-100,-100,2,2,3,7,5,3,3
33,14,3,4,-100,1,3,3,3,-99,2,7,-100,-100,4,-100,-100,24,2,1,5,0,-100,3
56,16,1,3,8,2,-100,1,1,3,1,0,-100,1,-100,4,0,4,2,1,10,0,1,2
51,14,1,4,3,1,3,1,1,4,1,0,-100,1,-100,1,7,0,2,1,9,0,-100,2
26,18,5,0,-100,2,3,1,1,6,1,7,2,-100,4,-100,-100,-100,-100,-100,-100,-100,3,3
63,16,1,3,-100,2,3,1,1,4,1,7,2,-100,4,-100,-100,8,2,1,8,2,-100,3
32,17,5,0,-100,1,3,1,1,2,4,0,-100,-100,4,-100,-100,4,2,1,8,7,1,3
55,12,1,1,2,2,-100,1,1,5,4,0,-100,1,-100,1,1,-100,-100,-100,-100,-100,2,2
25,12,5,0,2,2,-100,1,1,4,13,7,-100,1,-100,1,1,4,2,1,-98,0,-100,2
66,18,3,3,3,2,-100,1,1,6,5,0,-100,1,-100,4,5,-100,-100,-100,-100,-100,3,2
64,12,1,0,2,1,-100,2,2,4,1,7,-100,1,-100,4,1,-100,-100,-100,-100,-100,-100,2
27,12,1,2,3,1,-100,1,1,4,2,0,-100,1,4,4,0,5,2,1,8,2,-100,1
35,9,3,0,-100,1,3,1,1,4,4,0,1,-100,4,-100,-100,4,2,2,7,5,-100,3
68,16,3,6,3,2,-100,1,1,6,1,2,-100,2,-100,12,1,-100,-100,-100,-100,-100,-100,2
44,14,5,0,-100,1,3,1,1,1,4,0,-100,-100,4,-100,-100,6,2,2,8,3,1,3
72,15,3,0,1,1,-100,1,1,2,6,7,-100,1,-100,2,3,-100,-100,-100,-100,-100,-100,2
41,14,1,0,8,2,-100,3,3,1,4,0,-100,1,-100,1,0,4,2,1,8,12,1,2
36,16,1,1,-100,2,2,1,1,3,5,0,1,-100,4,-100,-100,-100,-100,-100,-100,-100,1,3
36,12,1,1,-100,1,3,1,1,6,1,3,2,-100,-99,-100,-100,4,2,1,10,5,-100,3
48,4,5,4,-100,1,-98,3,16,2,2,1,-100,-100,1,-100,-100,-100,-100,2,-100,-100,-100,3
31,12,1,3,2,2,-100,1,1,2,4,0,-100,1,-100,1,0,-100,-100,1,-100,-100,-100,2
36,8,5,3,5,2,-100,3,3,4,2,3,-100,1,4,3,-100,2,2,1,-98,0,-100,1
52,12,3,2,2,1,-100,1,1,4,4,0,2,2,4,5,54,-100,-100,1,-100,-100,2,1
30,12,5,0,7,1,3,1,1,6,-98,2,-100,1,-100,9,1,-98,2,1,-98,0,-100,2
62,12,3,0,4,1,3,3,16,4,2,1,-100,1,-100,6,1,-100,-100,2,-100,-100,-100,2
35,12,5,3,3,1,-100,2,2,4,4,0,1,1,4,4,5,0,1,2,8,0,-100,1
45,20,5,0,2,1,-100,1,1,4,1,2,-100,1,4,1,10,-100,-100,-100,-100,-100,2,1
57,12,1,3,-100,2,3,1,1,5,1,8,2,-100,1,-100,-100,4,2,2,9,7,3,3
20,15,1,2,3,1,-100,1,1,4,4,0,-100,1,-100,6,3,0,2,2,8,0,-100,2
20,12,1,0,-100,1,3,2,2,4,6,2,-100,-100,4,-100,-100,6,2,1,9,0,-100,3
41,12,3,0,3,1,-100,3,16,5,2,6,-100,1,4,1,0,4,2,2,6,2,-100,1
26,17,5,0,-100,2,3,3,10,2,4,0,-100,-100,4,-100,-100,6,2,2,6,2,-100,3
54,4,1,8,2,1,-100,3,16,5,2,0,-100,1,-100,3,0,3,2,2,3,5,-100,2
32,8,5,1,4,1,-98,1,1,2,4,0,-100,1,-100,6,0,-100,-100,1,-100,-100,-100,2
48,16,3,1,3,1,3,3,15,4,2,5,-100,1,-100,1,3,4,2,1,7,0,-100,2
49,6,1,2,2,1,-100,1,1,2,2,4,-100,1,4,2,0,2,2,2,8,3,-100,1
46,12,1,0,8,1,-100,3,16,4,4,0,2,1,4,3,-100,11,2,2,-98,0,-100,1
68,3,3,3,-100,1,3,1,1,4,2,1,-100,-100,1,-100,-100,5,2,1,8,0,-100,3
85,14,2,3,-100,2,3,1,1,4,1,7,1,-100,4,-100,-100,-100,-100,-100,-100,-100,-100,3
60,-99,1,2,2,1,-100,1,1,4,4,1,-100,1,3,1,15,10,2,1,8,0,1,1
49,18,1,1,3,2,3,3,6,4,4,0,-100,1,-100,1,10,2,2,1,9,0,1,2
41,16,1,2,-100,2,3,1,1,6,1,7,2,-100,-99,-100,-100,1,2,1,8,14,-100,3
39,14,1,2,2,2,3,1,1,7,1,8,-100,2,-100,3,0,-100,-100,1,-100,-100,-100,2
45,9,1,4,4,2,-100,1,1,5,2,7,-100,1,1,3,1,-100,-100,1,-100,-100,-100,1
28,12,5,0,2,1,3,1,1,4,2,7,-100,1,-100,3,3,8,2,1,8,0,-100,2
24,12,5,0,8,2,2,1,1,2,1,4,-100,1,-100,3,4,4,2,2,7,20,-100,2
33,16,1,3,-100,2,3,1,1,2,4,3,1,-100,4,-100,-100,-100,-100,2,-100,-100,-100,3
47,13,3,2,-100,1,3,3,16,-99,1,8,-100,-100,1,-100,-100,8,2,1,9,2,2,3
89,8,2,5,2,2,3,1,1,4,1,0,-100,1,-100,10,1,-100,-100,-100,-100,-100,-100,2
36,14,1,4,-100,1,3,3,10,4,4,0,1,-100,4,-100,-100,-100,-100,2,-100,-100,-100,3
40,10,5,0,8,1,-100,1,1,4,4,0,-100,1,-100,4,1,-100,-100,2,-100,-100,2,2
60,14,1,6,-100,2,3,3,16,7,2,7,-100,2,-100,3,1,4,2,1,9,0,-100,2
27,14,5,3,3,2,-100,1,1,4,2,1,-100,1,-100,1,2,-100,-100,-100,-100,-100,3,2
57,14,3,0,-100,2,3,1,1,3,4,0,-99,-100,-98,-100,-100,-100,-100,2,-100,-100,-100,3
30,12,5,5,-100,2,3,2,2,5,4,1,-100,-100,4,-100,-100,-100,-100,-100,-100,-100,-100,3
18,11,5,0,4,2,-100,2,2,4,1,0,-100,1,-100,2,5,4,2,1,7,0,-100,2
71,12,3,5,3,2,-100,3,3,3,2,2,-100,1,4,4,0,-100,-100,-100,-100,-100,-100,1
32,14,5,3,3,2,-100,1,1,7,2,0,-100,2,4,5,1,12,2,2,8,0,2,1
80,9,3,1,3,1,3,3,16,-99,1,8,-100,1,-100,1,5,-100,-100,-100,-100,-100,1,2
29,16,1,0,-100,2,-98,1,1,1,4,2,1,-100,4,-100,-100,-97,2,1,-98,2,1,3
56,7,5,7,-100,2,-98,1,1,6,1,2,-100,-100,4,-100,-100,-100,-100,1,-100,-100,-100,3
48,11,3,3,-100,2,3,3,16,3,1,0,-100,-100,4,-100,-100,-100,-100,-100,-100,-100,-100,3
59,3,4,5,-100,2,3,3,16,4,2,1,1,-100,4,-100,-100,-100,-100,-100,-100,-100,-100,3
34,11,5,3,3,2,-100,3,16,5,2,3,-100,1,-100,1,6,2,2,1,5,7,1,2
36,13,1,1,2,1,3,2,2,4,1,2,-100,1,-100,10,2,-100,-100,4,-100,-100,2,2
45,8,1,4,-100,2,-98,3,16,6,2,6,-100,-100,4,-100,-100,3,2,4,-98,0,-100,3
73,13,2,4,4,1,-100,2,2,1,1,0,2,1,1,8,1,-100,-100,-100,-100,-100,-100,1
68,11,4,1,-100,2,3,1,1,4,2,2,-100,-100,4,-100,-100,-100,-100,-100,-100,-100,-100,3
24,14,5,0,2,1,-100,1,1,4,11,0,-100,1,-100,3,1,0,2,1,6,15,1,2
68,18,5,0,-100,1,3,1,1,4,13,0,-100,-100,1,-100,-100,-100,-100,-100,-100,-100,-100,3
26,14,5,0,2,2,-100,3,16,6,2,4,2,1,1,1,1,1,2,3,6,5,2,1
31,13,3,3,-100,1,3,1,1,4,11,0,-100,-100,4,-100,-100,-100,-100,2,-100,-100,-100,3
62,13,5,1,3,1,-100,1,1,6,1,3,-100,1,1,4,0,6,2,2,-98,0,-100,1
60,-99,3,6,7,1,-100,3,3,7,4,5,-100,2,3,22,-100,-100,-100,-100,-100,-100,-100,1
20,15,5,0,2,1,-100,3,16,3,2,1,-100,1,4,4,0,-100,-100,-100,-100,-100,2,1
-99,11,1,4,-100,2,-100,3,16,-98,2,5,1,-100,1,-100,-100,-100,-100,-100,-100,-100,-100,3
-99,14,5,0,8,1,-100,1,1,5,9,3,-100,1,1,3,1,-100,-100,-100,-100,-100,-100,1
69,12,1,1,3,1,-100,1,1,3,4,0,-100,1,-100,5,-100,-100,-100,-100,-100,-100,-100,2
-99,16,2,4,2,2,-100,1,1,1,1,6,1,1,4,5,1,-100,-100,2,-100,-100,-100,1
46,12,1,2,3,2,-100,3,3,7,1,0,-100,1,-100,2,0,1,2,1,9,0,-100,2
58,10,4,3,8,2,-100,1,1,3,1,0,-100,1,-100,12,7,-100,-100,-100,-100,-100,-100,2
-99,12,5,0,-100,1,-100,3,16,-98,2,0,-100,-100,-98,-100,-100,2,2,1,7,0,-100,3
56,10,3,6,-100,1,3,1,1,3,1,1,1,-100,1,-100,-100,-100,-100,1,-100,-100,1,3
62,17,1,4,-100,1,3,1,1,3,4,3,-100,-100,1,-100,-100,7,2,1,6,0,2,3
76,16,2,2,-100,1,3,1,1,5,1,7,2,-100,4,-100,-100,-100,-100,-100,-100,-100,2,3
38,14,3,2,2,2,-100,1,1,4,4,0,-100,1,-100,3,1,1,2,2,7,2,2,2
-99,12,2,2,2,1,-100,1,1,4,4,0,1,1,4,8,-99,-100,-100,-100,-100,-100,-100,1
47,11,5,3,8,1,-100,3,15,4,1,5,-100,1,-100,6,5,-100,-100,3,-100,-100,-100,2
50,8,3,1,2,1,-100,1,1,2,2,1,-100,1,-100,1,0,-100,-100,1,-100,-100,-100,2
50,14,3,2,2,2,3,1,1,4,1,1,-100,1,-100,0,5,2,2,2,7,0,3,2
-99,16,1,0,8,1,-100,1,1,4,4,0,-100,1,-100,0,-100,-100,-100,-100,-100,-100,-100,2
61,16,1,0,0,1,-100,1,1,1,5,0,1,1,4,2,5,3,2,2,10,0,-100,1
49,12,1,3,4,2,-100,1,1,5,1,8,-100,1,1,2,7,-100,-100,-100,-100,-100,-100,1
57,12,1,2,-100,2,3,1,1,6,1,2,2,-100,1,-100,-100,-100,-100,-100,-100,-100,2,3
-99,18,2,5,-100,2,3,1,1,1,3,5,-100,-100,4,-100,-100,-100,-100,1,-100,-100,-100,3
51,16,1,2,-100,1,3,1,1,2,2,1,1,-100,4,-100,-100,1,2,2,8,0,-100,3
-99,14,5,0,-100,1,3,1,1,4,2,3,-100,-100,4,-100,-100,12,2,1,8,0,-100,3
25,13,5,1,8,2,-100,3,16,4,11,0,-100,1,4,4,2,6,2,3,8,20,-100,1
60,12,3,2,8,2,-100,1,1,5,1,6,-100,1,-100,2,6,2,2,2,8,2,3,2
-99,15,5,0,-100,1,3,3,16,5,2,0,1,-100,4,-100,-100,-100,-100,4,-100,-100,-100,3
36,14,5,0,2,1,-100,1,1,2,1,2,1,1,4,6,2,4,2,1,9,20,-100,1
52,13,3,3,-100,2,3,1,1,7,1,3,-100,-100,1,-100,-100,3,2,2,10,0,-100,3
-99,13,5,0,-100,1,-100,1,1,-98,1,0,1,-100,2,-100,-100,-100,-100,2,-100,-100,-100,3
